"Priority Mail Express Sunday/Holiday Delivery Flat Rate Envelope",Poșta Prioritară Expres Plic Livrare Duminica/Sărbători Rată Forfetară
"Priority Mail Express Sunday/Holiday Delivery Legal Flat Rate Envelope",Poșta Prioritară Expres Plic Legal Livrare Duminica/Sărbători Rată Forfetară
"Priority Mail Express Sunday/Holiday Delivery Padded Flat Rate Envelope",Poșta Prioritară Expres Plic Căptușit Livrare Duminica/Sărbători Rată Forfetară
"Priority Mail Flat Rate Envelope",Poșta Prioritară Plic Rată Forfetară
"Priority Mail Flat Rate Envelope Hold For Pickup",Poșta Prioritară Plic Reținut Pentru Ridicare Rată Forfetară
"Priority Mail Gift Card Flat Rate Envelope",Poșta Prioritară Plic Carte Cadou Rată Forfetară
"Priority Mail Gift Card Flat Rate Envelope Hold For Pickup",Poșta Prioritară Plic Carte Cadou Reținut Pentru Ridicare Rată Forfetară
"Priority Mail Hold For Pickup",Poșta Prioritară Reținut Pentru Ridicare
"Priority Mail International",Poșta Prioritară Internațional
"Priority Mail International DVD Flat Rate priced box",Poșta Prioritară Internațional DVD cutie taxată Rată Forfetară
"Priority Mail International Flat Rate Envelope",Poșta Prioritară Internațional Plic Rată Forfetară
"Priority Mail International Gift Card Flat Rate Envelope",Poșta Prioritară Internațional Plic Carte Cadou Rată Forfetară
"Priority Mail International Large Flat Rate Box",Poșta Prioritară Internațional Cutie Mare Rată Forfetară
"Priority Mail International Large Video Flat Rate priced box",Poșta Prioritară Internațional cutie Video Mare taxată Rată Forfetară
"Priority Mail International Legal Flat Rate Envelope",Poșta Prioritară Internațional Plic Legal Rată Forfetară
"Priority Mail International Medium Flat Rate Box",Poșta Prioritară Internațional Cutie Medie Rată Forfetară
"Priority Mail International Padded Flat Rate Envelope",Poșta Prioritară Internațional Plic Căptușit Rată Forfetară
"Priority Mail International Small Flat Rate Box",Poșta Prioritară Internațional Cutie Mică Rată Forfetară
"Priority Mail International Small Flat Rate Envelope",Poșta Prioritară Internațional Plic Mic Rată Forfetară
"Priority Mail International Window Flat Rate Envelope",Poșta Prioritară Internațional Plic Fereastră Rată Forfetară
"Priority Mail Large Flat Rate Box",Poșta Prioritară Cutie Mare Rată Forfetară
"Priority Mail Large Flat Rate Box Hold For Pickup",Poșta Prioritară Cutie Mare Reținută Pentru Ridicare Rată Forfetară
"Priority Mail Legal Flat Rate Envelope",Poșta Prioritară Plic Legal Rată Forfetară
"Priority Mail Legal Flat Rate Envelope Hold For Pickup",Poșta Prioritară Plic Legal Reținut Pentru Ridicare Rată Forfetară
"Priority Mail Medium Flat Rate Box",Poșta Prioritară Cutie Medie Rată Forfetară
"Priority Mail Medium Flat Rate Box Hold For Pickup",Poșta Prioritară Cutie Medie Reținută Pentru Ridicare Rată Forfetară
"Priority Mail Padded Flat Rate Envelope",Poșta Prioritară Plic Căptușit Rată Forfetară
"Priority Mail Padded Flat Rate Envelope Hold For Pickup",Poșta Prioritară Plic Căptușit Reținut Pentru Ridicare Rată Forfetară
"Priority Mail Regional Rate Box A",Poșta Prioritară Cutie A Rată Regională
"Priority Mail Regional Rate Box A Hold For Pickup",Poșta Prioritară Cutie A Reținută Pentru Ridicare Rată Regională
